[2026-03-30 11:51:06] Wall clock start: 2026-03-30 11:51:06
[2026-03-30 11:51:06] ============================================================
[2026-03-30 11:51:06]   V7: Phase-Associative Memory Language Model
[2026-03-30 11:51:06]   Preset: medium_h16_flat | Dataset: wikitext103
[2026-03-30 11:51:06] ============================================================
[2026-03-30 11:51:06] Seed: 42

[2026-03-30 11:51:06] Config: {'vocab_size': 50257, 'dim': 384, 'n_heads': 6, 'head_dim': 64, 'n_layers': 16, 'expand': 3, 'dropout': 0.1, 'max_seq_len': 2048, 'use_rope': True, 'use_gsp': True, 'fused_qkv': True, 'qk_norm': False, 'tie_weights': True, 'hierarchical_dt': False, 'dt_bias_schedule': None, 'cross_level': False, 'gradient_checkpointing': False, 'activation': 'phase_mod'}
[2026-03-30 11:51:06] Training: lr=0.0001, warmup=1000, wd=0.01, grad_clip=1.0
[2026-03-30 11:51:06] Batch size: 3, Epochs: 10
[2026-03-30 11:51:06] AMP: auto, Compile: True

[2026-03-30 11:51:06] Loading wikitext103 (seq_len=2048)...
[2026-03-30 11:51:08] [cache] Loaded WikiText-103 train from .cache/v7_tokens/wikitext103_train_v2_full_sl2048.pt (118,496,145 tokens)
[2026-03-30 11:51:08] [cache] Loaded WikiText-103 validation from .cache/v7_tokens/wikitext103_validation_v2_full_sl2048.pt (248,461 tokens)
[2026-03-30 11:51:08] Train chunks: 57831, Val chunks: 121
[2026-03-30 11:51:08] Train batches: 19277, Val batches: 41

[2026-03-30 11:51:09] Model parameters: {'embedding (tied)': 38597376, 'blocks': 61538624, 'norms': 768, 'lm_head': 296064, 'total': 100432832}
[2026-03-30 11:51:09] Total: 100,432,832 (100.4M)
[2026-03-30 11:51:10] Param groups: 196 tensors (100,344,576) with wd, 181 tensors (88,256) without
[2026-03-30 11:51:10] Compiling model (mode=default)...

[2026-03-30 11:51:11] Training on cuda
[2026-03-30 11:51:11] Parameters: {'embedding (tied)': 38597376, 'blocks': 61538624, 'norms': 768, 'lm_head': 296064, 'total': 100432832}
[2026-03-30 11:51:11] Total: 100,432,832 (100.4M)
[2026-03-30 11:51:11] Epochs: 1..10, Batches/epoch: 19277


[2026-03-30 11:51:11] ============================================================
[2026-03-30 11:51:11] Epoch 1/10
[2026-03-30 11:51:11] ============================================================
[2026-03-30 11:52:17]   [1] 0/19277 (0%) loss=10.8979 ppl=54063.2 lr=1.00e-07 | 92 tok/s (avg 92) ETA 0m00s | GPU 1.9/21.1GB | gtok=6144
[2026-03-30 11:56:49]   [1] 950/19277 (5%) loss=6.1782 ppl=482.1 lr=9.51e-05 | 21308 tok/s (avg 17288) ETA 108m32s | GPU 1.9/21.9GB | gtok=5842944
[2026-03-30 11:57:04]   [1] 1000/19277 (5%) loss=6.0924 ppl=442.5 lr=1.00e-04 | 20745 tok/s (avg 17433) ETA 107m21s | GPU 1.9/21.9GB | gtok=6150144
[2026-03-30 11:57:18]   [1] 1050/19277 (5%) loss=6.2279 ppl=506.7 lr=1.00e-04 | 20714 tok/s (avg 17565) ETA 106m15s | GPU 1.9/21.9GB | gtok=6457344
[2026-03-30 11:57:33]   [1] 1100/19277 (6%) loss=6.1633 ppl=475.0 lr=1.00e-04 | 20667 tok/s (avg 17686) ETA 105m14s | GPU 1.9/21.9GB | gtok=6764544
[2026-03-30 11:57:48]   [1] 1150/19277 (6%) loss=5.9307 ppl=376.4 lr=1.00e-04 | 20982 tok/s (avg 17807) ETA 104m13s | GPU 1.9/21.9GB | gtok=7071744
[2026-03-30 11:58:02]   [1] 1200/19277 (6%) loss=5.7225 ppl=305.7 lr=1.00e-04 | 21574 tok/s (avg 17938) ETA 103m11s | GPU 1.9/21.9GB | gtok=7378944
[2026-03-30 11:58:16]   [1] 1250/19277 (6%) loss=6.0573 ppl=427.2 lr=1.00e-04 | 21977 tok/s (avg 18070) ETA 102m08s | GPU 1.9/21.9GB | gtok=7686144
[2026-03-30 11:58:30]   [1] 1300/19277 (7%) loss=5.6836 ppl=294.0 lr=1.00e-04 | 21891 tok/s (avg 18192) ETA 101m10s | GPU 1.9/21.9GB | gtok=7993344
[2026-03-30 11:58:45]   [1] 1350/19277 (7%) loss=5.8900 ppl=361.4 lr=1.00e-04 | 21496 tok/s (avg 18297) ETA 100m19s | GPU 1.9/21.9GB | gtok=8300544
[2026-03-30 11:58:59]   [1] 1400/19277 (7%) loss=5.5290 ppl=251.9 lr=1.00e-04 | 21267 tok/s (avg 18388) ETA 99m32s | GPU 1.9/21.9GB | gtok=8607744
[2026-03-30 11:59:13]   [1] 1450/19277 (8%) loss=6.2287 ppl=507.1 lr=1.00e-04 | 21385 tok/s (avg 18477) ETA 98m47s | GPU 1.9/21.9GB | gtok=8914944
[2026-03-30 11:59:27]   [1] 1500/19277 (8%) loss=5.4944 ppl=243.3 lr=1.00e-04 | 21950 tok/s (avg 18575) ETA 97m59s | GPU 1.9/21.9GB | gtok=9222144
[2026-03-30 11:59:41]   [1] 1550/19277 (8%) loss=5.8000 ppl=330.3 lr=1.00e-04 | 22147 tok/s (avg 18672) ETA 97m12s | GPU 1.9/21.9GB | gtok=9529344
[2026-03-30 11:59:55]   [1] 1600/19277 (8%) loss=5.5405 ppl=254.8 lr=1.00e-04 | 21983 tok/s (avg 18761) ETA 96m28s | GPU 1.9/21.9GB | gtok=9836544
[2026-03-30 12:00:09]   [1] 1650/19277 (9%) loss=5.8264 ppl=339.1 lr=1.00e-04 | 21563 tok/s (avg 18835) ETA 95m49s | GPU 1.9/21.9GB | gtok=10143744
[2026-03-30 12:00:24]   [1] 1700/19277 (9%) loss=5.6429 ppl=282.3 lr=1.00e-04 | 21137 tok/s (avg 18895) ETA 95m15s | GPU 1.9/21.9GB | gtok=10450944
[2026-03-30 12:00:38]   [1] 1750/19277 (9%) loss=5.8867 ppl=360.2 lr=1.00e-04 | 22182 tok/s (avg 18975) ETA 94m34s | GPU 1.9/21.9GB | gtok=10758144
[2026-03-30 12:00:52]   [1] 1800/19277 (9%) loss=5.9279 ppl=375.4 lr=1.00e-04 | 21258 tok/s (avg 19032) ETA 94m01s | GPU 1.9/21.9GB | gtok=11065344
[2026-03-30 12:01:06]   [1] 1850/19277 (10%) loss=5.8678 ppl=353.5 lr=1.00e-04 | 21800 tok/s (avg 19098) ETA 93m26s | GPU 1.9/21.9GB | gtok=11372544
[2026-03-30 12:01:20]   [1] 1900/19277 (10%) loss=5.5003 ppl=244.8 lr=1.00e-04 | 21716 tok/s (avg 19158) ETA 92m52s | GPU 1.9/21.9GB | gtok=11679744
[2026-03-30 12:01:34]   [1] 1950/19277 (10%) loss=5.5797 ppl=265.0 lr=1.00e-04 | 22094 tok/s (avg 19224) ETA 92m17s | GPU 1.9/21.9GB | gtok=11986944
[2026-03-30 12:01:48]   [1] 2000/19277 (10%) loss=5.5275 ppl=251.5 lr=1.00e-04 | 22076 tok/s (avg 19286) ETA 91m43s | GPU 1.9/21.9GB | gtok=12294144
[2026-03-30 12:02:03]   [1] 2050/19277 (11%) loss=5.5743 ppl=263.6 lr=1.00e-04 | 21505 tok/s (avg 19335) ETA 91m13s | GPU 1.9/21.9GB | gtok=12601344
[2026-03-30 12:02:17]   [1] 2100/19277 (11%) loss=5.3239 ppl=205.2 lr=1.00e-04 | 21584 tok/s (avg 19383) ETA 90m44s | GPU 1.9/21.9GB | gtok=12908544
[2026-03-30 12:02:31]   [1] 2150/19277 (11%) loss=5.4483 ppl=232.4 lr=1.00e-04 | 22111 tok/s (avg 19439) ETA 90m13s | GPU 1.9/21.9GB | gtok=13215744
[2026-03-30 12:02:45]   [1] 2200/19277 (11%) loss=5.5092 ppl=247.0 lr=1.00e-04 | 21873 tok/s (avg 19488) ETA 89m43s | GPU 1.9/21.9GB | gtok=13522944
[2026-03-30 12:02:59]   [1] 2250/19277 (12%) loss=5.3731 ppl=215.5 lr=1.00e-04 | 21757 tok/s (avg 19533) ETA 89m15s | GPU 1.9/21.9GB | gtok=13830144
[2026-03-30 12:03:13]   [1] 2300/19277 (12%) loss=5.5072 ppl=246.5 lr=1.00e-04 | 21922 tok/s (avg 19579) ETA 88m47s | GPU 1.9/21.9GB | gtok=14137344
[2026-03-30 12:03:27]   [1] 2350/19277 (12%) loss=5.3558 ppl=211.8 lr=1.00e-04 | 21966 tok/s (avg 19625) ETA 88m19s | GPU 1.9/21.9GB | gtok=14444544
[2026-03-30 12:03:41]   [1] 2400/19277 (12%) loss=5.3967 ppl=220.7 lr=1.00e-04 | 21995 tok/s (avg 19669) ETA 87m51s | GPU 1.9/21.9GB | gtok=14751744
[2026-03-30 12:03:55]   [1] 2450/19277 (13%) loss=5.7227 ppl=305.7 lr=1.00e-04 | 22192 tok/s (avg 19715) ETA 87m23s | GPU 1.9/21.9GB | gtok=15058944
[2026-03-30 12:04:09]   [1] 2500/19277 (13%) loss=5.4227 ppl=226.5 lr=1.00e-04 | 22194 tok/s (avg 19759) ETA 86m56s | GPU 1.9/21.9GB | gtok=15366144
[2026-03-30 12:04:22]   [1] 2550/19277 (13%) loss=5.3196 ppl=204.3 lr=1.00e-04 | 22194 tok/s (avg 19801) ETA 86m29s | GPU 1.9/21.9GB | gtok=15673344
[2026-03-30 12:04:36]   [1] 2600/19277 (13%) loss=5.4454 ppl=231.7 lr=1.00e-04 | 22186 tok/s (avg 19842) ETA 86m03s | GPU 1.9/21.9GB | gtok=15980544
[2026-03-30 12:04:50]   [1] 2650/19277 (14%) loss=5.4227 ppl=226.5 lr=1.00e-04 | 22187 tok/s (avg 19882) ETA 85m37s | GPU 1.9/21.9GB | gtok=16287744
[2026-03-30 12:05:04]   [1] 2700/19277 (14%) loss=5.6786 ppl=292.5 lr=1.00e-04 | 22188 tok/s (avg 19920) ETA 85m12s | GPU 1.9/21.9GB | gtok=16594944
[2026-03-30 12:05:18]   [1] 2750/19277 (14%) loss=5.2857 ppl=197.5 lr=1.00e-04 | 22190 tok/s (avg 19957) ETA 84m47s | GPU 1.9/21.9GB | gtok=16902144
[2026-03-30 12:05:32]   [1] 2800/19277 (15%) loss=5.6625 ppl=287.9 lr=1.00e-04 | 22184 tok/s (avg 19993) ETA 84m23s | GPU 1.9/21.9GB | gtok=17209344
[2026-03-30 12:05:45]   [1] 2850/19277 (15%) loss=5.1783 ppl=177.4 lr=1.00e-04 | 22183 tok/s (avg 20028) ETA 83m59s | GPU 1.9/21.9GB | gtok=17516544
[2026-03-30 12:05:59]   [1] 2900/19277 (15%) loss=5.2448 ppl=189.6 lr=1.00e-04 | 22189 tok/s (avg 20061) ETA 83m35s | GPU 1.9/21.9GB | gtok=17823744
[2026-03-30 12:06:13]   [1] 2950/19277 (15%) loss=4.8301 ppl=125.2 lr=1.00e-04 | 22172 tok/s (avg 20094) ETA 83m11s | GPU 1.9/21.9GB | gtok=18130944
[2026-03-30 12:06:27]   [1] 3000/19277 (16%) loss=5.2773 ppl=195.8 lr=1.00e-04 | 22183 tok/s (avg 20125) ETA 82m48s | GPU 1.9/21.9GB | gtok=18438144
[2026-03-30 12:06:41]   [1] 3050/19277 (16%) loss=5.1556 ppl=173.4 lr=1.00e-04 | 22183 tok/s (avg 20156) ETA 82m26s | GPU 1.9/21.9GB | gtok=18745344
[2026-03-30 12:06:55]   [1] 3100/19277 (16%) loss=4.8980 ppl=134.0 lr=1.00e-04 | 22184 tok/s (avg 20186) ETA 82m03s | GPU 1.9/21.9GB | gtok=19052544
[2026-03-30 12:07:09]   [1] 3150/19277 (16%) loss=5.2676 ppl=193.9 lr=1.00e-04 | 22152 tok/s (avg 20214) ETA 81m41s | GPU 1.9/21.9GB | gtok=19359744
[2026-03-30 12:07:23]   [1] 3200/19277 (17%) loss=5.5132 ppl=247.9 lr=1.00e-04 | 21803 tok/s (avg 20237) ETA 81m20s | GPU 1.9/21.9GB | gtok=19666944
[2026-03-30 12:07:37]   [1] 3250/19277 (17%) loss=5.2015 ppl=181.5 lr=1.00e-04 | 21689 tok/s (avg 20258) ETA 81m00s | GPU 1.9/21.9GB | gtok=19974144
[2026-03-30 12:07:51]   [1] 3300/19277 (17%) loss=5.5047 ppl=245.8 lr=1.00e-04 | 21980 tok/s (avg 20282) ETA 80m39s | GPU 1.9/21.9GB | gtok=20281344
[2026-03-30 12:08:05]   [1] 3350/19277 (17%) loss=5.5429 ppl=255.4 lr=1.00e-04 | 22007 tok/s (avg 20306) ETA 80m18s | GPU 1.9/21.9GB | gtok=20588544
[2026-03-30 12:08:19]   [1] 3400/19277 (18%) loss=5.3993 ppl=221.3 lr=1.00e-04 | 21950 tok/s (avg 20328) ETA 79m58s | GPU 1.9/21.9GB | gtok=20895744
[2026-03-30 12:08:33]   [1] 3450/19277 (18%) loss=4.9768 ppl=145.0 lr=1.00e-04 | 21523 tok/s (avg 20345) ETA 79m39s | GPU 1.9/21.9GB | gtok=21202944
[2026-03-30 12:08:47]   [1] 3500/19277 (18%) loss=5.0877 ppl=162.0 lr=1.00e-04 | 21935 tok/s (avg 20366) ETA 79m19s | GPU 1.9/21.9GB | gtok=21510144
[2026-03-30 12:09:01]   [1] 3550/19277 (18%) loss=5.1149 ppl=166.5 lr=1.00e-04 | 21791 tok/s (avg 20385) ETA 78m59s | GPU 1.9/21.9GB | gtok=21817344
[2026-03-30 12:09:16]   [1] 3600/19277 (19%) loss=5.1889 ppl=179.3 lr=1.00e-04 | 20730 tok/s (avg 20389) ETA 78m43s | GPU 1.9/21.9GB | gtok=22124544
[2026-03-30 12:09:31]   [1] 3650/19277 (19%) loss=5.0106 ppl=150.0 lr=1.00e-04 | 20434 tok/s (avg 20390) ETA 78m28s | GPU 1.9/21.9GB | gtok=22431744
[2026-03-30 12:09:46]   [1] 3700/19277 (19%) loss=5.2402 ppl=188.7 lr=1.00e-04 | 20240 tok/s (avg 20388) ETA 78m13s | GPU 1.9/21.9GB | gtok=22738944
[2026-03-30 12:10:01]   [1] 3750/19277 (19%) loss=5.4092 ppl=223.4 lr=9.99e-05 | 20707 tok/s (avg 20392) ETA 77m57s | GPU 1.9/21.9GB | gtok=23046144
[2026-03-30 12:10:16]   [1] 3800/19277 (20%) loss=5.0862 ppl=161.8 lr=9.99e-05 | 20773 tok/s (avg 20397) ETA 77m41s | GPU 1.9/21.9GB | gtok=23353344
[2026-03-30 12:10:31]   [1] 3850/19277 (20%) loss=5.3953 ppl=220.4 lr=9.99e-05 | 20365 tok/s (avg 20396) ETA 77m26s | GPU 1.9/21.9GB | gtok=23660544
[2026-03-30 12:10:46]   [1] 3900/19277 (20%) loss=5.0884 ppl=162.1 lr=9.99e-05 | 20151 tok/s (avg 20393) ETA 77m12s | GPU 1.9/21.9GB | gtok=23967744
[2026-03-30 12:11:01]   [1] 3950/19277 (20%) loss=5.0868 ppl=161.9 lr=9.99e-05 | 20297 tok/s (avg 20392) ETA 76m57s | GPU 1.9/21.9GB | gtok=24274944
[2026-03-30 12:11:16]   [1] 4000/19277 (21%) loss=4.9715 ppl=144.2 lr=9.99e-05 | 20520 tok/s (avg 20394) ETA 76m42s | GPU 1.9/21.9GB | gtok=24582144
[2026-03-30 12:11:30]   [1] 4050/19277 (21%) loss=5.5419 ppl=255.2 lr=9.99e-05 | 21698 tok/s (avg 20409) ETA 76m23s | GPU 1.9/21.9GB | gtok=24889344
[2026-03-30 12:11:44]   [1] 4100/19277 (21%) loss=5.0410 ppl=154.6 lr=9.99e-05 | 22093 tok/s (avg 20428) ETA 76m04s | GPU 1.9/21.9GB | gtok=25196544
[2026-03-30 12:11:58]   [1] 4150/19277 (22%) loss=4.8760 ppl=131.1 lr=9.99e-05 | 22136 tok/s (avg 20447) ETA 75m45s | GPU 1.9/21.9GB | gtok=25503744
[2026-03-30 12:12:12]   [1] 4200/19277 (22%) loss=4.9140 ppl=136.2 lr=9.99e-05 | 22122 tok/s (avg 20465) ETA 75m26s | GPU 1.9/21.9GB | gtok=25810944
[2026-03-30 12:12:27]   [1] 4250/19277 (22%) loss=5.0546 ppl=156.7 lr=9.99e-05 | 20955 tok/s (avg 20471) ETA 75m09s | GPU 1.9/21.9GB | gtok=26118144
[2026-03-30 12:12:42]   [1] 4300/19277 (22%) loss=5.1395 ppl=170.6 lr=9.99e-05 | 20676 tok/s (avg 20473) ETA 74m54s | GPU 1.9/21.9GB | gtok=26425344
[2026-03-30 12:12:56]   [1] 4350/19277 (23%) loss=4.7002 ppl=110.0 lr=9.99e-05 | 21123 tok/s (avg 20480) ETA 74m37s | GPU 1.9/21.9GB | gtok=26732544
[2026-03-30 12:13:11]   [1] 4400/19277 (23%) loss=5.2573 ppl=192.0 lr=9.99e-05 | 21258 tok/s (avg 20489) ETA 74m20s | GPU 1.9/21.9GB | gtok=27039744
[2026-03-30 12:13:25]   [1] 4450/19277 (23%) loss=4.4604 ppl=86.5 lr=9.99e-05 | 20871 tok/s (avg 20493) ETA 74m04s | GPU 1.9/21.9GB | gtok=27346944
[2026-03-30 12:13:40]   [1] 4500/19277 (23%) loss=5.1110 ppl=165.8 lr=9.99e-05 | 20776 tok/s (avg 20496) ETA 73m49s | GPU 1.9/21.9GB | gtok=27654144
[2026-03-30 12:13:54]   [1] 4550/19277 (24%) loss=4.6276 ppl=102.3 lr=9.99e-05 | 21445 tok/s (avg 20506) ETA 73m32s | GPU 1.9/21.9GB | gtok=27961344
[2026-03-30 12:14:09]   [1] 4600/19277 (24%) loss=4.9216 ppl=137.2 lr=9.99e-05 | 20462 tok/s (avg 20506) ETA 73m17s | GPU 1.9/21.9GB | gtok=28268544
[2026-03-30 12:14:24]   [1] 4650/19277 (24%) loss=5.0532 ppl=156.5 lr=9.99e-05 | 20562 tok/s (avg 20506) ETA 73m02s | GPU 1.9/21.9GB | gtok=28575744
[2026-03-30 12:14:39]   [1] 4700/19277 (24%) loss=5.0543 ppl=156.7 lr=9.99e-05 | 20325 tok/s (avg 20504) ETA 72m47s | GPU 1.9/21.9GB | gtok=28882944
[2026-03-30 12:14:54]   [1] 4750/19277 (25%) loss=5.1068 ppl=165.1 lr=9.99e-05 | 21575 tok/s (avg 20515) ETA 72m30s | GPU 1.9/21.9GB | gtok=29190144
[2026-03-30 12:15:08]   [1] 4800/19277 (25%) loss=4.6266 ppl=102.2 lr=9.99e-05 | 22152 tok/s (avg 20531) ETA 72m12s | GPU 1.9/21.9GB | gtok=29497344
[2026-03-30 12:15:21]   [1] 4850/19277 (25%) loss=4.9280 ppl=138.1 lr=9.99e-05 | 22180 tok/s (avg 20547) ETA 71m53s | GPU 1.9/21.9GB | gtok=29804544
[2026-03-30 12:15:35]   [1] 4900/19277 (25%) loss=5.1298 ppl=169.0 lr=9.99e-05 | 22104 tok/s (avg 20561) ETA 71m35s | GPU 1.9/21.9GB | gtok=30111744
[2026-03-30 12:15:49]   [1] 4950/19277 (26%) loss=4.8881 ppl=132.7 lr=9.99e-05 | 21879 tok/s (avg 20574) ETA 71m18s | GPU 1.9/21.9GB | gtok=30418944
[2026-03-30 12:16:04]   [1] 5000/19277 (26%) loss=5.1876 ppl=179.0 lr=9.99e-05 | 20483 tok/s (avg 20573) ETA 71m03s | GPU 1.9/21.9GB | gtok=30726144
[2026-03-30 12:16:06]   [mid-epoch sample @ batch 5000, 30,726,144 tok]
[2026-03-30 12:16:06]   Prompt: In 1923 , the University of
[2026-03-30 12:16:06]   Generated: In 1923 , the University of New Jersey City . 


[2026-03-30 12:16:06]  = = Production = = 


[2026-03-30 12:16:06]  The original novel was written by John B. H. R & S. J. F. K. M. H.A.V. ( 2007 ) ; " There are a few years [ and ] on a lot of children to have been seen in the original television series . This is a great role as a man who was an American in which he lived with him so many others that we had done so much it
[2026-03-30 12:16:22]   [1] 5050/19277 (26%) loss=4.9435 ppl=140.3 lr=9.99e-05 | 17542 tok/s (avg 20538) ETA 70m55s | GPU 1.9/21.9GB | gtok=31033344
[2026-03-30 12:16:37]   [1] 5100/19277 (26%) loss=4.7743 ppl=118.4 lr=9.99e-05 | 20534 tok/s (avg 20538) ETA 70m40s | GPU 1.9/21.9GB | gtok=31340544
[2026-03-30 12:16:51]   [1] 5150/19277 (27%) loss=4.9693 ppl=143.9 lr=9.99e-05 | 21216 tok/s (avg 20544) ETA 70m24s | GPU 1.9/21.9GB | gtok=31647744
[2026-03-30 12:17:05]   [1] 5200/19277 (27%) loss=4.9787 ppl=145.3 lr=9.99e-05 | 22214 tok/s (avg 20559) ETA 70m06s | GPU 1.9/21.9GB | gtok=31954944
[2026-03-30 12:17:19]   [1] 5250/19277 (27%) loss=4.6574 ppl=105.4 lr=9.99e-05 | 22104 tok/s (avg 20573) ETA 69m48s | GPU 1.9/21.9GB | gtok=32262144
[2026-03-30 12:17:33]   [1] 5300/19277 (27%) loss=5.1048 ppl=164.8 lr=9.99e-05 | 22210 tok/s (avg 20587) ETA 69m31s | GPU 1.9/21.9GB | gtok=32569344
[2026-03-30 12:17:47]   [1] 5350/19277 (28%) loss=5.1427 ppl=171.2 lr=9.99e-05 | 22216 tok/s (avg 20601) ETA 69m13s | GPU 1.9/21.9GB | gtok=32876544
[2026-03-30 12:18:01]   [1] 5400/19277 (28%) loss=4.5464 ppl=94.3 lr=9.99e-05 | 22212 tok/s (avg 20615) ETA 68m55s | GPU 1.9/21.9GB | gtok=33183744
[2026-03-30 12:18:14]   [1] 5450/19277 (28%) loss=4.7411 ppl=114.6 lr=9.99e-05 | 22216 tok/s (avg 20629) ETA 68m37s | GPU 1.9/21.9GB | gtok=33490944
[2026-03-30 12:18:28]   [1] 5500/19277 (29%) loss=4.8790 ppl=131.5 lr=9.99e-05 | 22210 tok/s (avg 20642) ETA 68m20s | GPU 1.9/21.9GB | gtok=33798144
